id,news_date,news_title,news_content,companies_in_news,signal_1,signal_2,signal_3,signal_4
busilingsPresignettecachetoken,2023-09-29T22:00:29.000Z,Press release distribution EDGAR filing XBRL regulatory filings,"The article is a regulatory announcement by Deutsche Bank AG about the value per security of DB ETC PLCs. The announcement was made on September 29, 2023, at 01:05 PM in London. The announcement provides information regarding the value of each security. However, since the content is not provided, a detailed summary of the specific information cannot be created.","Deutsche Bank AG, DB ETC PLCs.",Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Partnerships_cos,Financial_Health_cos
The0929tnewsAstopicsid10000624,2023-09-29T00:00:00.000Z,Feri: Weekly Summary of relevant news,"<br>1. German investment firm FERI AG has expanded its Management Committee. <br>2. Dr. Wolfgang Baums has been appointed as the new Head of Investment Research. <br>3. Dr. Baums will begin his role in October. <br>4. The move aims to strengthen FERI's research capabilities. <br>5. FERI aims to provide better insights to clients through this expansion. <br>6. Dr. Baums has extensive experience in the financial industry. <br>7. He will oversee research activities and ensure FERI's investment strategies are based on sound analysis. <br>8. This appointment highlights FERI's commitment to delivering high-quality investment services. <br>9. The expansion reflects FERI's dedication to its clients. <br>10. FERI continues to prioritize delivering excellent investment services to its clients<br><br>Sources:<br><p class=""tile-text cursor-pointer card-text""><span class=""link cursor-pointer""><img class=""link-icon"" src=""./static/media/icons-externalLink.44fdd7ea.svg"" height=""24"" width=""24""><a alt="" FERI mit neuem Bereichsvorstand "" href=""https://www.asscompact.de/nachrichten/feri-mit-neuem-bereichsvorstand"" class=""link-name"" target=""_blank"" >FERI mit neuem Bereichsvorstand</a></span><br></span>",,Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Deals_cos,Financial_Innovations_cos
maretBeatStochtnow20230928,2023-09-28T13:45:53.000Z,LTC Properties (NYSE:LTC) Now Covered by Berenberg Bank  MarketBeat,"Berenberg Bank has recently started coverage on LTC Properties and has given the stock a \""buy\"" rating. The bank's report provides an analysis of the company and its prospects, ultimately suggesting that investors should consider purchasing shares of LTC Properties.","Berenberg Bank, LTC Properties.",Financial_Partnerships_cos,Financial_Products_Services_cos,Strategic_Steps_cos,Financial_Deals_cos
bnnombergPrestsuisse11977412,2023-09-28T13:19:57.000Z,UBS Takes Lead in $50 Billion Bond Market Left by Credit Suisse  BNN Bloomberg,"The article discusses how three major banks, Deutsche Bank, BNP Paribas, and Commerzbank, have increased their share in the niche debt market. This year has proven to be particularly favorable for these banks to capitalize on this market.","Deutsche Bank, BNP Paribas, Commerzbank",Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Innovations_cos,Financial_Deals_cos
traippingPresipping211525830,2023-09-28T12:50:42.000Z,Berenberg launches carbon emissions trading scheme for shipping,"Berenberg, a private German investment bank, is venturing into European carbon emissions trading. The bank, headquartered in Hamburg, aims to capitalize on the growing market for carbon credits and emission allowances. Berenberg plans to offer brokerage services to institutional clients interested in buying and selling carbon permits and offsetting their emissions. The move is a strategic shift for the bank, which has traditionally focused on more traditional areas of finance such as wealth management and investment banking. Berenberg's entrance into the carbon trading market comes amid increasing attention on environmental issues and the need to reduce carbon emissions in Europe.",Berenberg,Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Innovations_cos,Financial_Deals_cos
invtegatePresconditions7783680,2023-09-28T10:36:37.000Z,Update on satisfaction of regulatory conditions  Investegate,"The article is about Deutsche Bank AG London Branch and provides details about the financial advisers associated with the bank. The mentioned financial advisers are Daniel Ross, Derek Shakespeare, Oliver Ives, and Nicholas Hunt, who can be reached at +44 20 7545 8000.","Deutsche Bank AG London Branch, Daniel Ross, Derek Shakespeare, Oliver Ives, Nicholas Hunt.",Financial_Products_Services_cos,Financial_Partnerships_cos,Financial_Deals_cos,Financial_Innovations_cos
akthardtStocrtanalyse16188795,2023-09-28T10:13:45.000Z,DAX (Wochenchart): Topformation belastet  Chartanalyse (HSBC Trinkaus & Burkhardt),"The article discusses the technical analysis of the DAX in a weekly chart. According to HSBC Trinkaus & Burkhardt, the German stock index is facing a potential top formation, which may have a negative impact on its performance. The analysis suggests that the DAX could be in a consolidation phase and might experience a correction in the near future. The article emphasizes the importance of monitoring key support zones and resistance levels to determine the next potential move of the index.","HSBC, Trinkaus & Burkhardt.",Strategic_Steps_cos,Financial_Partnerships_cos,Financial_Innovations_cos,Financial_Health_cos
finrrencyPresing050153961html,2023-09-28T07:53:32.000Z,Bank of China Sees Yuan Emerging as Global Financing Currency,"Deutsche Bank AG has recently issued 1 billion yuan worth of three-year bonds, representing its first entry into the Chinese market this year. The bonds were offered with a coupon rate of 3.21%.",Deutsche Bank AG,Financial_Products_Services_cos,Financial_Innovations_cos,Financial_Deals_cos,Financial_Partnerships_cos
busritiesPresanceofSecurities,2023-09-28T00:00:00.000Z,Deutsche Bank AG UK Regulatory Announcement: Issuance of Securities,"The article discusses Deutsche Bank AG's plans to expand its operations in the United Kingdom following Brexit uncertainties. The bank aims to hire 100 additional staff members for its London office by the end of the year as it looks to provide a smooth transition for its European clients. This move is seen as a sign of confidence in London's financial sector, despite concerns over potential barriers to trade with the European Union. The bank's CEO expresses optimism about the bank's prospects and reaffirms its commitment to serving clients in the UK market.",Deutsche Bank AG,Financial_Products_Services_cos,Financial_Partnerships_cos,Strategic_Steps_cos,Financial_Innovations_cos
bloombergPrestrial3Fsrnd3Dall,2023-09-28T00:00:00.000Z,Deutsche Bank Executives Trump Set to Testify in Civil Trial in New York  Bloomberg,"Deutsche Bank, one of the largest financial institutions in the world, is poised to play a prominent role in an upcoming civil trial involving former US President Donald Trump. Several bankers from the bank are expected to testify in the trial, which will be held in New York. The trial revolves around allegations of fraud and deceptive practices stemming from loans made to Trump's real estate business. The involvement of Deutsche Bank underscores its deep ties to the former president, as it has been a major lender to Trump for years. The testimony from the bank's employees could provide crucial insights into the nature of the loans and the relationship between Trump and the bank.","Deutsche Bank, Trump",Financial_Deals_cos,Financial_Partnerships_cos,Financial_Products_Services_cos,Legal_Affairs_cos
WalSuissePresitsuissea9ce24b8,2023-09-28T00:00:00.000Z,UBS Poised to Settle Mozambiques Tuna Bonds Lawsuit Against Credit Suisse,"UBS, the Swiss banking giant, is on the verge of finalizing a settlement regarding a claim made by Mozambique against Credit Suisse. This development marks progress in resolving one of the legal challenges that UBS inherited following its acquisition of Credit Suisse. The exact details of the settlement are not mentioned in the article.","UBS, Credit Suisse, Mozambique.",Financial_Partnerships_cos,Financial_Deals_cos,Financial_Products_Services_cos,Strategic_Steps_cos
julbscomJobent100r11930,2023-09-27T19:58:16.000Z,Julius Baer Career  Myworkdayjobs.com,"The article highlights the importance of individual qualities in the workplace at Julius Baer, a financial institution. The company celebrates and values the unique attributes that employees bring to their roles. It emphasizes the responsibility of individuals in fulfilling their assigned tasks to maintain the company's standards and ensure proper functioning.",Julius Baer,Financial_Health_cos,Personnel_Change_cos,Financial_Deals_cos,Financial_Partnerships_cos
dirVIDEOStockvideo4121128353,2023-09-27T14:29:40.000Z,Boku strong profits perfectly positioned and a great outlook (VIDEO),"The article provides an overview of a recent research report by Berenberg Bank on Boku Inc, a company in the mobile payments industry. Berenberg Bank has indicated a potential upside of 52.2% for the company's share price. The research report offers insights into Boku Inc's financial performance, growth prospects, and strengths in the market. The article suggests that readers who are interested in learning more about Boku Inc can find additional news, interviews, and information about the company's share price and profile.","Berenberg Bank, Boku Inc",Financial_Partnerships_cos,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Deals_cos
marreenerStocmRating44921897,2023-09-26T19:36:32.000Z,Berenberg Bank Adjusts American Airlines Price Target to $23 From $26 ...  MarketScreener,"According to a survey conducted by Capital IQ, analysts have given American Airlines Group an average rating of \""Hold\"" and have provided price targets ranging from $9 to $29. The average rating suggests that analysts are not particularly bullish or bearish on the company's future prospects. This wide range in price targets indicates a significant divergence of opinions among analysts regarding the stock's value. It is important for investors to consider these divergent opinions and conduct thorough research before making any investment decisions.",American Airlines Group,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Health_cos,Financial_Deals_cos
